Date,SPX,VIX,DJIA,RUSSELL2K,Nasdaq,Oil,Gold,Silver,Yen,FTSE,NYSE Composite,SPX total Return,MSACSR,RSXFS,CORESTICKM159SFRBATL,UNRATE,LNU02026631,LNS13026638,NILFWJN,FRBATLWGT12MMUMHWGJST,LNS11300060,GS10,BAA10Y,DGS2,DGS5,AAA10Y,DGS30,DGS3MO,BAMLH0A0HYM2EY,BAMLH0A3HYCEY,BAMLH0A0HYM2,CSUSHPISA,NASDAQCOM,EMVOVERALLEMV,EMVMACROINTEREST,EMVMONETARYPOL,EMVMACROBUS,UMCSENT,MICH,USALOLITONOSTSAM,SAHMREALTIME,JHGDPBRINDX,FRBKCLMCILA,FRBKCLMCIM,DCOILWTICO,PPIACO,PPORKUSDM,WPU08,APU0000713111,APU0000703112,ICSA,CCSA,FEDFUNDS,CPIAUCSL,M2SL,PSAVERT,REAINTRATREARAT10Y,VIXCLS,DFF
3/1/2015,1,1.949999809,-356.5800781,19.40002441,-62.64990234,0,0,0,0.395774841,-173.7001953,-163.5996094,-61.14990234,0.6,6165,0.0171402,-0.1,13,-24,-148,0,-0.1,0.06,-0.035215311,0.021507177,0.04645933,-0.03423445,0.060047847,0.009832536,0.003073593,-0.111212121,-0.046883117,0.67,83.75511962,-1.69656,0.59218,1.51076,-0.00563,-2.4,0.2,-0.099623191,0.07,0,0.05955,-0.25874,-2.760574163,0.4,-0.130136364,-0.7,-0.056,-0.038,-17250,-13750,0,0.634,7.8,-0.5,0.21332504,-1.091483254,0.00218894
4/1/2015,1,-0.739999771,64.40039063,-32.64001465,40.54003906,11.38999939,-96.09997559,-1.067998886,-1.042999268,187.6000977,150.5498047,36.51000977,-0.2,280,0.0639865,0,-30,55,-134,0.1,0.2,-0.1,0.052727273,-0.100454545,-0.164545455,-0.009090909,-0.040454545,-0.004545455,-0.172597403,0.003593074,-0.037878788,0.498,47.94051948,2.09334,-0.0496,-0.7363,-0.11623,2.9,-0.4,-0.09935189,-0.07,-7.7,-0.05044,0.01215,6.629220779,-0.6,-0.723636364,0.1,-0.016,0.031,2000,-45000,0.01,0.246,42.1,0,-0.3413829,-1.317965368,0.011763441
5/1/2015,0,-0.710000038,170.1601563,26.40002441,128.6098633,0.669998169,7,0.559999466,4.849998474,23.79980469,6.559570313,49.39990234,0.1,3236,0.0037633,0.2,70,2,-170,0.1,0.1,0.26,0.141909091,0.069,0.183954545,0.195772727,0.369090909,-0.006681818,0.075714286,0.21047619,-0.117142857,0.583,43.48007143,-2.69847,-0.75438,-0.47229,0.29142,-5.2,0.2,-0.105107601,0.1,0,0.01145,0.09992,4.812142857,2.5,16.33727273,-1.5,0.047,-0.095,-12000,-21100,0,0.779,29,-0.1,0.12359892,-0.156261905,-0.00144086
6/1/2015,1,4.38999939,-391.1699219,7.419921875,-83.15966797,-0.829998016,-17.90002441,-1.133000374,-1.150001526,-463.3999023,-251.0996094,-75.32983398,0.4,377,0.0478457,-0.3,18,-94,79,0,-0.2,0.16,0.070818182,0.079636364,0.145136364,0.043772727,0.156818182,-0.0015,0.285519481,0.551385281,0.15047619,0.588,43.61031818,3.15347,1.80892,1.69261,-0.1748,5.4,-0.1,-0.1144948,-0.07,0,0.01183,0.07855,0.554545455,1.4,0.030454545,-0.5,-0.029,0.085,-250,13350,0.01,0.656,43.8,-0.1,0.01985636,1.001045455,0.005774194
7/1/2015,0,-6.109999657,70.34960938,-15.26989746,141.409668,-12.35000229,-76.59997559,-0.804999352,1.401000977,175.2998047,77.08007813,79.94995117,-0.2,3285,0.0267151,-0.1,-55,52,-33,0.1,-0.2,-0.04,0.115454545,-0.020909091,-0.051363636,-0.000909091,-0.045454545,0.017272727,0.405039526,1.009525692,0.446086957,0.661,9.768181818,8.92865,1.93983,3.01262,0.09765,-3,0.1,-0.142964627,0.04,4.4,0.01165,-0.21208,-8.918636364,-0.9,-1.425671937,0,-0.022,-0.021,4000,-29000,0,0.377,49.6,-0.1,0.1132971,0.012727273,0.001322581
8/1/2015,0,16.31000042,-1161.830078,-79.23010254,-351.7700195,2.080001831,36.69995117,-0.169000626,-2.781997681,-448.3999023,-705.7802734,-235.0500488,-0.2,-246,0.0387921,-0.1,39,-75,-207,0,0,-0.15,0.143679654,0.029891775,-0.090844156,0.042207792,-0.210649351,0.039632035,0.464679089,1.099565217,0.552008282,0.807,-148.1871429,7.62255,5.42771,7.03108,1.02017,-1.2,0,-0.160504619,-0.1,0,0.13043,0.07827,-8.033290043,-2,-0.349544513,-1.4,0.081,-0.041,-2550,9250,0.01,-0.001,50.6,0,-0.11876934,5.075822511,0.007741935
9/1/2015,1,-3.930000305,-243.3291016,-58.76000977,-156.3496094,-4.11000061,-16.09997559,-0.06400013,-1.429000854,-186.2998047,-376.8095703,-90.58007813,0.9,-2141,0.0991912,-0.1,-19,5,-22,0,-0.1,0,0.147142857,0.015714286,-0.051428571,0.027142857,0.097142857,-0.047619048,0.167099567,-0.061818182,0.21008658,0.891,-186.6180952,-6.77009,-3.26065,-5.03853,-0.94117,-4.7,0,-0.154677646,0.06,0,0.00067,-0.06942,2.611904762,-2.8,-5.732380952,-1.6,-0.007,-0.033,-5700,-11000,0,-0.535,58.9,0.2,-0.03584565,4.949047619,-0.002064516
10/1/2015,1,-9.430000305,1378.838867,61.17004395,433.5898438,1.5,26,1.05300045,0.76725769,299.5,661.2695313,301.1601563,-0.3,-1375,0.0667799,0,-71,1,129,-0.1,0.2,-0.1,0.103333333,-0.068571429,-0.104285714,-0.013809524,-0.064761905,-0.007619048,0.225612648,0.833992095,0.329209486,0.964,131.0320563,-5.06322,-2.6458,-4.44916,-0.16143,2.8,-0.1,-0.127398494,-0.03,5.7,0.03214,-0.20424,0.744112554,-1.6,1.392142857,0.8,0.021,-0.043,-2500,-35400,-0.02,0.235,35.1,0,0.0163118,-7.587597403,-0.012451613
11/1/2015,0,1.059999466,56.38085938,36.25,54.91992188,0,0,0,2.20274353,-5,-51.37011719,11.51000977,-0.1,1694,0.0590497,0.1,37,40,-348,0.1,0.1,0.19,-0.076691729,0.239974937,0.285338346,-0.089273183,0.141904762,0.109649123,0.180144928,0.723540373,-0.061200828,0.947,203.4706818,-6.21529,-3.14696,-2.10983,0.0791,1.3,0,-0.1070797,0.07,0,-0.01795,0.25865,-3.780136364,-1.8,-14.201,0.2,-0.038,0.03,1500,900,0,0.284,88.7,-0.2,0.13743399,-0.579545455,-0.00588172
12/1/2015,0,2.079999924,-294.890625,-62.2199707,-101.2597656,-9.549999237,-81.19995117,-1.791000366,-2.380004883,-113.800293,-266.1699219,-61.23999023,-0.4,866,0.0384268,-0.1,-3,-122,260,0,0,-0.02,0.017535885,0.097990431,0.027583732,-0.064904306,-0.06,0.102320574,0.775151515,2.935649351,0.734718615,0.804,-41.9675,3.55404,3.63123,4.57105,0.01253,1.3,-0.1,-0.093260025,0,0,0.20956,-0.01478,-5.254863636,-2.2,-3.924909091,-0.5,0.018,-0.053,2500,-4750,0.12,-0.256,62.2,0.2,-0.01878347,1.815454545,0.122978495
1/1/2016,0,1.990001678,-958.7285156,-100.5100098,-393.4599609,-3.420001984,56.09997559,0.454000473,0.88999939,-158.5,-510.7197266,-189.6401367,0.5,-2340,0.0230348,-0.2,2,-202,97,0,0.2,-0.15,0.150358852,-0.083253589,-0.180215311,0.188588517,-0.111578947,0.028732057,0.567705628,1.438160173,0.754329004,0.731,-429.8257895,11.65533,1.87844,3.54441,0.28341,-0.6,-0.1,-0.076038822,0,6.8,-0.12244,-0.32792,-5.505478469,-0.9,1.401409091,0.3,-0.002,-0.082,8600,3850,0.1,-0.109,123.1,0.3,0.08708374,5.692440191,0.102258065
2/1/2016,1,0.349998474,50.19921875,-1.479980469,-56,0.130001068,117.5,0.666999817,-7.679992676,13.30029297,-73.16992188,-4.899902344,-0.1,3190,0.077487,0.1,23,95,-79,0,0,-0.31,0.196368421,-0.165973684,-0.296421053,0.260184211,-0.235421053,0.057131579,0.334285714,1.746666667,0.60047619,0.375,-147.5082105,-3.7673,-1.00418,-2.14088,0.41052,-0.3,0,-0.0522525,0,0,-0.05556,0.0961,-1.360157895,-1.3,8.433785714,-0.1,0.021,-0.014,-12850,-7100,0.04,-0.316,86.8,-0.5,-0.19576797,-1.200894737,0.032269188
3/1/2016,1,-6.599999428,1168.589844,80.13000488,311.8999023,4.590000153,0.299926758,0.56400013,-1.294006348,77.79980469,647.8398438,246.0500488,0,-1046,-0.0123312,0.1,26,126,-197,0,0.2,0.11,-0.314454545,0.1415,0.153909091,-0.245136364,0.061545455,-0.017227273,-1.090627706,-1.530281385,-1.242532468,0.515,291.2735455,-7.12842,-4.41935,-3.30272,-0.57287,-0.7,0.2,-0.019471479,0.03,0,0.02873,-0.12331,7.223363636,0.8,0.489627329,1.3,0.006,-0.009,-3500,-33250,-0.02,0.744,60,0.3,0.01266942,-6.667909091,-0.012914349
4/1/2016,1,1.75,88.55078125,16.81994629,-94.49023438,7.579998016,55,2.328999519,-6.01599884,67,229.5498047,15.01977539,-0.5,1569,0.006118,0.1,-39,65,82,0,-0.1,-0.08,-0.264545455,-0.106904762,-0.117813853,-0.120411255,-0.061212121,-0.069177489,-0.482272727,-1.349545455,-0.363636364,0.603,137.6885498,-4.44694,0.04835,-2.87247,-0.0523,-2,0.1,-0.002574517,0.03,-10.3,0.00633,0.08747,3.208874459,1.1,1.378467909,1.4,-0.011,-0.14,2750,-18250,0.01,0.912,83.7,-0.4,-0.20613474,-1.548614719,0.003075269
5/1/2016,1,-1.510000229,13.55859375,23.94006348,172.6899414,0,0,0,4.491004944,-11.10009766,4.080078125,69.82006836,0.1,1512,0.0331612,-0.3,14,-92,150,0,0,0,-0.10952381,0.048095238,0.042380952,0.032857143,0.004285714,0.048571429,-0.325454545,-1.554545455,-0.358636364,0.663,-103.9328571,1.16902,0.30353,0.05936,-0.00098,5.7,-4.00E-01,-3.87E-05,-0.06,0,0.00274,0.12362,5.957142857,2.1,9.178571429,0.5,0.049,-0.098,8500,20750,0,0.565,65.8,-0.2,0.06837715,0.552380952,-0.000172043
6/1/2016,1,1.440000534,142.7910156,-2.869995117,-105.3798828,2.410003662,29.20007324,0.793001175,-8.06300354,273.5,48.75976563,10.26000977,0.2,4764,-0.002255,0.1,32,-132,-372,0,0.1,-0.17,0.0104329,-0.08482684,-0.134112554,0.009372294,-0.17534632,-0.003939394,-0.289545455,-1.293636364,-0.156818182,0.652,67.99703463,5.67297,2.44587,4.93681,0.09234,-1.2,0.2,-0.003170567,0,0,0.06418,-0.02898,2.044891775,2.3,5.061774892,0.5,-0.024,0.008,-9250,-13000,0.01,0.665,63.2,-0.4,0.10544869,2.921688312,0.012505376
7/1/2016,0,-3.760000229,502.25,68.01989746,319.4599609,-6.730003357,30.59997559,1.729999542,-0.445999146,220.1000977,295.75,146.2998047,-0.8,-648,0.006949,-0.1,18,119,316,0,0,-0.14,-0.166409091,-0.058863636,-0.094863636,-0.072681818,-0.225272727,0.028272727,-0.533636364,-0.644090909,-0.455,0.75,167.7567273,-3.5667,1.10565,-2.11692,0.06429,-3.5,0.1,0.010170329,0,-6.9,-0.00813,0.02082,-4.105772727,0.1,-3.041227273,0.6,-0.004,-0.035,-5850,-22150,0.01,-0.121,58.3,0.2,-0.35375158,-4.616045455,0.013946237
8/1/2016,0,1.550000191,-31.359375,19.97009277,51.09033203,3.100002289,-42.09997559,-1.690000534,0.535995483,57.10009766,-20.75976563,5.780273438,0.5,-96,0.1469552,0.1,-27,-76,-154,0,0.1,0.06,-0.030586957,0.064891304,0.061543478,-0.021369565,0.03473913,-0.001434783,-0.287055336,-0.482351779,-0.349090909,1.02,193.0492609,-2.23826,-2.2134,-3.10927,-0.14074,-0.2,-0.2,0.035680982,0.1,0,0.02532,0.03171,0.072847826,-1.1,-10.85541304,0.6,0.006,-0.033,4100,10400,0.01,0.444,85.1,0,0.06149052,-0.758934783,0.00516129
9/1/2016,0,-0.130000114,-92.73046875,11.73999023,98.77978516,3.540000916,6.400024414,0.517000198,-1.668998718,117.7998047,-43.00976563,0.770019531,0.2,2333,-0.0907032,0.1,40,1,265,0.1,0.1,0.07,-0.002960663,0.033561077,0.04505176,0.023726708,0.08873706,-0.005279503,-0.0993083,-0.477193676,-0.154545455,0.972,37.11602484,-0.5697,0.09826,1.44715,-0.30714,1.4,-0.1,0.074252914,0.03,0,-0.01327,0.03653,0.458033126,0.3,-6.441325052,-0.7,0.036,0.008,-12000,-35500,0,0.631,60.8,0,-0.01076316,1.819958592,-0.00044086
10/1/2016,1,3.769999504,-165.7304688,-60.26000977,-122.8598633,-1.380001068,-41.80004883,-1.377000809,3.366004944,54.90039063,-239.8505859,-75.17016602,0,1056,-0.1225848,-0.1,10,-68,-69,0.2,0,0.13,-0.068952381,0.072047619,0.093904762,-0.036357143,0.15002381,0.037214286,-0.301147186,-0.836926407,-0.408787879,0.927,1.834761905,-0.4812,-0.95829,-0.37824,0.29737,-4,0,0.11038448,0,3.1,0.08919,0.0454,4.592857143,-0.2,-8.485714286,0,-0.26,0.014,4300,-36900,0,0.565,66.9,0.2,0.07372251,0.365714286,0.00011828
11/1/2016,1,-3.729999542,981.1601563,130.9499512,134.5400391,2.579998016,-100.6999512,-1.355998993,7.904998779,-170.4003906,356.5703125,149.8400879,0,-1191,0.0162829,-0.2,-59,51,-84,0,-0.1,0.38,-0.046,0.1365,0.324,-0.026,0.3615,0.121,0.461601732,0.580108225,0.152424242,1.008,4.576190476,5.08185,1.72177,1.91482,-0.18259,6.6,0,0.135129642,-0.1,0,0.12245,0.17848,-4.114285714,-0.4,-3.618095238,-0.7,-0.02,-0.082,-10050,-27850,0.01,0.285,72.9,0.1,0.05681252,0.650952381,0.010215054
12/1/2016,1,0.710000038,639.0195313,34.79003906,59.43994141,4.280002594,-20.80004883,-0.470000267,4.419998169,359,218.4404297,82.93017578,0.2,6647,0.0691427,0,12,-44,-196,0,-0.1,0.35,-0.230761905,0.217166667,0.363047619,-0.157166667,0.251333333,0.059404762,-0.301818182,-1.290454545,-0.606363636,0.963,152.5514286,-6.094,-1.39452,-2.48221,0.58353,4.4,-0.2,0.139625747,-0.07,0,-0.02033,-0.01264,6.30952381,1.9,6.836666667,0.1,0.041,-0.038,6450,3650,0.13,0.611,40,-0.4,0.35384725,-2.763809524,0.133333333
1/1/2017,1,-2.050000191,101.4902344,4.689941406,231.6699219,0,0,0,-3.239997864,-43.59960938,166.0595703,81.14990234,0,3173,0.066618,0,20,118,90,0,0.2,-0.06,-0.107238095,0.009833333,-0.042547619,-0.074333333,-0.094333333,0.007095238,-0.322164502,-0.986796537,-0.271298701,1.083,148.3068333,5.46517,1.01574,0.06646,-0.28345,0.3,0.4,0.113575295,0.07,-0.2,0.07856,0.11543,0.53352381,2.5,7.925108225,0.1,0.037,-0.006,-8200,32600,0.11,0.981,70,0.3,0.02519449,-0.863880952,0.109677419
2/1/2017,0,0.930000305,948.1503906,24.86010742,210.6499023,0.289997101,102.5999756,2.484000206,-0.904998779,164.199707,289.4296875,173.1201172,-0.1,-197,0.012898,-0.1,-51,-12,-105,0,0.1,-0.01,-0.005894737,-0.005447368,-0.014921053,0.043631579,0.013105263,0.007315789,-0.169380952,-0.76897619,-0.158428571,0.51,203.2786053,-2.04015,-1.83582,-0.15592,0.02726,-2.2,0.1,0.075210491,0.03,0,-0.00407,-0.05894,0.964421053,0.9,10.39627273,2.8,0.045,0.004,-13750,-21250,0.01,0.388,75.4,0.3,0.04873051,-0.077973684,0.007108295
3/1/2017,1,-0.550000191,-149.0195313,-0.760009766,86.30029297,-3.409999847,-5.299926758,-0.184999466,-0.96900177,59.5,-19.54003906,5.279785156,-0.3,-716,-0.221116,-0.2,46,-161,105,0,0,0.06,-0.022105263,0.111990847,0.111899314,-0.00784897,0.049199085,0.221510297,0.145695652,0.03023913,0.04526087,0.678,100.2618078,-1.34804,0.12206,-0.11451,0.22298,0.6,-0.2,0.036415773,-0.06,0,0.01176,0.11147,-4.140594966,-0.1,-3.375086957,1.5,0.008,0.037,3500,-42250,0.13,-0.114,68.1,0,0.14212144,0.367299771,0.129343318
4/1/2017,1,-1.550000191,277.2890625,14.51000977,135.8696289,-1.269996643,18.79992676,-1.044000626,-0.473999023,-119,43.23046875,46.60986328,0.4,1705,-0.201174,0,7,-23,-50,-0.1,0.1,-0.18,0.072105263,-0.071990847,-0.189267735,0.045743707,-0.1397254,0.060594966,-0.151195652,0.08576087,0.01273913,0.732,47.20556064,2.69141,-1.15084,-0.77257,-0.31013,0.1,0,0.01221663,-0.1,-4.9,0.00991,-0.07722,1.732700229,1.5,-8.780913043,1.9,-0.016,-0.047,-5950,-62100,0.11,0.301,58,0.1,-0.15074924,1.238489703,0.109870968
5/1/2017,1,-0.409999847,68.140625,-30.22009277,150.9101563,-1.010002136,5.900024414,0.177000046,-0.463005066,316.1000977,61.95019531,64.52001953,-0.3,-2439,-0.096259,0,-3,-33,-243,0,0,0,-0.026196172,0.06076555,0.012607656,-0.022799043,0.017511962,0.094760766,-0.148369565,-0.255326087,-0.167521739,0.892,212.7087081,-5.23997,-1.09899,-0.89531,0.03187,0.1,0.1,0.006488841,0,0,0.08165,0.00012,-2.584162679,-0.2,8.638363636,0.5,-0.066,0.012,11200,-59150,0.01,-0.189,53.2,0.6,0.01065502,-2.274043062,0.011419355
6/1/2017,1,0.770000458,340.9804688,45.15002441,-58.10009766,-2.279998779,-31.30004883,-0.799999237,1.170005798,-207.2998047,163.6699219,29.02001953,0.2,2191,-0.017381,-0.1,4,-71,-188,0,-0.1,-0.11,-0.062727273,0.040454545,-0.062727273,-0.055909091,-0.162727273,0.095909091,-0.058221344,0.072371542,0.00743083,0.893,99.40772727,0.42834,1.01305,1.65792,-0.38684,-2.1,0,0.014113991,0.1,0,-0.01837,0.02775,-3.298636364,0.8,13.80227273,-0.2,0.003,0.12,9000,20500,0.13,0.159,21.1,-0.3,-0.04029745,-0.348636364,0.132580645
7/1/2017,1,-0.920000076,541.4882813,9.780029297,207.7001953,4.129997253,25.90002441,0.181999207,-1.499000549,59.29980469,205.9697266,96.20019531,0.5,80,0.008239,0,47,-26,148,0,0.2,0.13,-0.111681818,0.030227273,0.097909091,-0.111818182,0.087636364,0.087409091,0.039090909,0.277835498,-0.059004329,0.942,70.38809091,2.12482,1.11012,0.89227,0.2208,-1.6,0,0.027873382,0,-0.9,0.10825,-0.06002,1.452799043,-0.1,6.010863636,0.2,0.245,0.075,2800,10450,0.11,0.08,59.5,0,-0.01109523,-0.249136364,0.110645161
8/1/2017,1,0.329999924,56.98046875,-19.85998535,80.54003906,-2.939998627,49.59997559,0.729999542,-0.050003052,58.60009766,-91.97949219,14.62011719,0.3,515,-0.056937,0.1,-18,65,309,-0.1,-0.2,-0.11,0.029369565,-0.037282609,-0.095478261,0.045217391,-0.088782609,-0.054326087,0.042608696,0.098923395,0.142008282,1.213,16.7233913,1.80599,0.85366,-0.48621,0.25096,3.4,0,0.064454488,0.06,0,-0.09064,0.06242,1.406430206,0.3,-9.489717391,1.5,0.041,-0.022,-3050,-3700,0.01,0.94,55,0.1,-0.05415596,1.711152174,0.006451613
9/1/2017,1,-1.079999924,456.9902344,85.57995605,67.29980469,4.439998627,-34.69995117,-0.872999191,2.534347534,-57.80029297,333.4697266,98.79003906,-0.8,9310,0.016865,-0.1,-29,-3,-97,0,0.3,-0.01,0.000630435,0.049282609,0.020978261,0.002282609,-0.018717391,0.014326087,-0.093972332,-0.044031621,-0.114822134,1.094,116.6816087,-6.58826,-2.64852,-1.63673,-0.29934,-1.7,0.1,0.092727713,-0.06,0,0.0687,-0.12617,1.785043478,1,-19.62978261,0.1,-0.249,-0.025,24650,-30700,-0.01,1.252,44.2,-0.2,-0.10564752,-1.537652174,-0.003763441
10/1/2017,1,0.670000076,972.1503906,11.67004395,231.7099609,0,0,0,0.001655579,120.300293,131.8496094,114.0595703,0.2,527,0.086122,-0.1,-10,-77,-344,-0.1,-0.3,0.16,-0.145785714,0.16502381,0.183452381,-0.191309524,0.101595238,0.046833333,-0.063181818,-0.11,-0.226818182,1.045,174.9323636,2.59639,0.79348,0.73322,-0.08296,5.6,-0.3,0.110111711,-0.04,0,0.04994,0.1957,1.755727273,0.1,0.173181818,2.7,0,-0.019,-30150,9950,0,0.191,52.2,0.1,0.16393087,-0.312545455,0.000537634
11/1/2017,1,1.099999428,895.109375,41.60998535,146.300293,5.730003357,-8.300048828,-0.225000381,-0.994003296,-166.3999023,286.7900391,153.4101563,-0.7,4206,-0.077788,0,-43,-88,-74,-0.1,0.1,-0.01,-0.040214286,0.147142857,0.069047619,-0.013190476,-0.076190476,0.157142857,0.249090909,0.443636364,0.189545455,1.151,193.0338745,3.19724,0.82459,-0.01396,0.52507,-2.2,0.1,0.111818866,-0.03,0,0.06351,0.03589,5.060844156,1,3.740865801,0.4,-0.046,-0.05,5500,60750,0.01,0.658,29.8,-0.4,0.02304694,0.415021645,0.003129032
12/1/2017,1,-0.239999771,446.8710938,-8.630004883,29.41992188,3.019996643,33.10009766,0.677999496,0.678001404,361.0996094,181.0400391,57.31982422,0.8,2606,0.010441,-0.1,17,61,56,0,0.1,0.05,-0.0945,0.147333333,0.132,-0.118,-0.033904762,0.09102381,0.035930736,-0.101861472,-0.07991342,1.217,93.6952619,2.91008,1.63118,2.98139,0.20368,-2.6,0.2,0.1107031,0.07,0,-0.12077,-0.0511,1.242928571,0.4,-2.315547619,0.8,0.042,0.07,-5150,7500,0.14,0.521,58,-0.6,-0.17914122,-0.27597619,0.144612903
1/1/2018,0,2.5,1430.169922,39.4699707,508.0898438,4.310005188,32.69995117,0.144001007,-3.947998047,-154.199707,559.1201172,298.4501953,0.4,-2492,0.040833,-0.1,70,38,-74,0,-0.1,0.18,-0.148619048,0.187904762,0.199904762,-0.141190476,0.109619048,0.090880952,-0.068658009,-0.522229437,-0.252359307,1.143,389.7575952,-0.73599,0.08698,-1.26045,-0.45785,-0.2,0,0.109429252,0.03,0.3,0.09475,-0.27566,5.817071429,1.6,7.654227273,1.7,-0.094,-0.067,-7350,8500,0.11,1.054,11.8,0.7,0.30073878,0.797880952,0.112903226
2/1/2018,0,6.31000042,-1120.191406,-62.5300293,-138.4702148,-3.090003967,-23.5,-0.880001068,-1.305999756,-301.7001953,-715.4101563,-203.1201172,-0.3,2709,-0.034409,0.1,4,21,7,-0.1,0.4,0.28,-0.022380952,0.143358396,0.217568922,0.001453634,0.253433584,0.155513784,0.427681818,0.433681818,0.192454545,0.917,-117.7254637,9.09124,6.9886,5.63617,0.13049,4,0,0.100112536,0,0,0.09108,0.24485,-1.469097744,1.4,1.379272727,5.1,0.017,0.001,-14250,-5250,0.01,0.67,42.6,0.1,0.21468128,11.40235589,0.002983871
3/1/2018,1,0.119998932,-926.0898438,16.98010254,-209.5595703,3.300003052,7.300048828,-0.100999832,-1.156005859,-175.2998047,-200.4902344,-134.8999023,-0.5,-863,0.237301,-0.1,-36,-78,-161,0.1,-0.1,-0.02,0.147619048,0.100451128,0.030050125,0.058070175,-0.03962406,0.13877193,0.121863636,0.014045455,0.096636364,0.734,149.7330827,-9.02983,-6.70987,-4.14424,-0.49085,1.7,0.1,0.065277751,0,0,0.12599,-0.19809,0.495288221,0,-8.162454545,2.3,-0.025,0.015,4800,-28850,0.09,0.048,57.9,0.1,-0.05893346,-3.440927318,0.088629032
4/1/2018,1,-4.039999008,60.04101563,12.44995117,2.819824219,0,0,0,2.82800293,452.699707,63.30078125,19.85009766,0.4,1941,0.124226,0,-34,-155,104,0,0,0.03,0.002380952,0.108571429,0.072380952,-0.046190476,-0.01952381,0.061428571,-0.101363636,-0.46025974,-0.16530303,0.692,-227.364619,-0.541,-0.48354,-1.3686,0.52005,-2.6,-0.1,0.022918842,-0.07,-1.6,-0.09346,0.10295,3.529047619,1,-7.441688312,0.1,-0.032,0.073,-4300,-67900,0.18,0.65,18.6,0.1,-0.0151815,-0.756190476,0.186204301
5/1/2018,1,-0.5,252.6894531,91.72998047,375.8500977,2.099998474,-22.70007324,0.179000854,-0.386001587,168.9003906,11.77929688,125.0600586,-0.1,4949,0.051568,-0.2,21,-31,38,-0.1,-0.1,0.11,0.047727273,0.127532468,0.11491342,0.04012987,0.05991342,0.111450216,0.108695652,-0.284720497,-0.004637681,0.767,255.1862684,-1.11134,-0.60796,-0.43327,-0.13734,-0.8,0.1,-0.010845902,-0.03,0,0.11472,-0.05349,3.724372294,2.9,9.448051948,4.9,0,-0.045,-250,-122000,0.01,0.565,58.4,0,0.20173747,-4.143073593,0.007666667
6/1/2018,1,0.659999847,-144.4296875,9.459960938,68.1796875,7.11000061,-48.79992676,-0.298000336,1.774002075,-41.30029297,-22.88964844,32.72998047,0.3,-2251,0.008228,0.2,66,13,14,0.1,0.2,-0.07,0.07465368,0.021515152,-0.041103896,0.025584416,-0.081818182,0.035692641,-0.057332016,-0.21729249,-0.01687747,0.808,305.8117792,-3.59772,-1.30714,-1.01011,0.41032,0.2,0.2,-0.038466338,0.07,0,-0.06824,0.10866,-2.104848485,1,13.97290043,3.3,-0.012,0.044,1350,-76100,0.12,0.226,56.4,0.3,0.02963634,-0.446450216,0.119666667
7/1/2018,1,-3.260000229,1143.779297,27.73010254,161.4902344,0,0,0,0.508003235,111.8999023,459.0302734,199.1298828,0.2,2581,-0.033585,-0.2,56,-17,-35,0,0,-0.02,-0.02,0.073333333,0.001904762,-0.057619048,-0.043333333,0.05952381,0.144090909,0.305909091,0.138181818,0.68,111.724,0.22809,0.00569,0.26627,-0.20533,-0.3,-0.1,-0.064140253,0.03,0.4,0.17096,0.00742,3.108095238,0.1,-2.51952381,-2.2,0.035,0.016,-13100,-25400,0.09,0.196,35.6,0.2,-0.09049443,-0.53047619,0.090333333
8/1/2018,1,0.029999733,549.6308594,69.94995117,437.75,-4.349998474,-51,-1.666000366,0.004997253,-316.3999023,53.609375,180.8398438,0.5,-672,-0.086756,0,-122,-130,251,0.1,-0.2,0,-0.025424431,0.028985507,-0.009792961,0.010414079,0.035072464,0.077846791,-0.135889328,-0.199920949,-0.137391304,0.776,135.3692484,2.40773,2.00416,0.95117,-0.2497,-1.7,0.1,-0.087310079,0.03,0,0.16168,-0.00938,-2.925776398,-0.9,-23.35863354,-4.6,-0.064,0.047,-1000,-40000,0,0.449,42.1,0.1,0.10000791,-0.600662526,0.00483871
9/1/2018,0,-0.739999771,493.4902344,-44.18005371,-63.18994141,3.449996948,-8.800048828,0.18500042,2.683998108,77.80029297,65.62988281,32.62011719,0.1,-730,0.029055,-0.1,37,-51,-156,0,0,0.11,0.002517162,0.132242563,0.125858124,-0.023020595,0.109313501,0.092654462,0.002815735,-0.083498965,-0.111180124,0.66,91.07497712,3.35095,-0.51882,0.51833,0.12424,3.9,-0.3,-0.12405435,-0.1,0,-0.1903,-0.06616,2.176453089,0.2,0.606979405,-1.9,0.053,-0.049,-3300,-63000,0.04,0.519,31.6,0.2,-0.12309472,0.363569794,0.039827957
10/1/2018,1,9.109999657,-1342.550781,-185.1599121,-740.4501953,-7.940002441,20.80004883,-0.394000053,-0.630996704,-382.1000977,-874.4599609,-393.9296875,0.6,4851,-0.046945,0.1,-47,72,130,0.1,0.4,0.15,0.033708134,0.093014354,0.106770335,0.018277512,0.188492823,0.12791866,0.297619048,0.44436853,0.177701863,0.763,-456.2239771,6.03156,6.75329,5.59108,0.60753,-1.5,0.2,-0.165946058,0,0.9,0.09544,-0.20517,0.516590389,1,12.16867277,-4.5,-0.015,-0.029,7800,41750,0.24,0.59,9.6,-0.1,0.16797991,6.441647597,0.233075269
